Project_ID,Emirate,Project_Name,Type_of_Work,Contractor,Start_Date,End_Date,Actual_End_Date,Task_Status,Budget,Cost,Cost_Variance,Labor_Hours
PRJ-UAE-871,Abu Dhabi,"Proposed Industrial Facility for Sea Breeze on Plot-125, Sector- KHIA8 Kizad, Abu Dhabi, U.A.E.",Sand Blasting,Vendor C,26/10/2023,26/12/2023,26/12/2023,Completed,1491935,1519049.9,27114.9,321
PRJ-UAE-510,Dubai,"Jafza Traders Market, Sectors 7&8 on Plot No,S51501,Jabel Al Free Zone, Dubai",Cold Marking,Vendor E,28/10/2023,02/12/2023,01/12/2023,Completed,522790,533824.28,11034.28,1663
PRJ-UAE-238,Abu Dhabi,Saadiyat Marina District NYU Precint Phase 2 - Abu Dhabi - UAE,Machine Marking TP,Vendor E,28/10/2023,22/11/2023,16/12/2023,Completed,1757385,2015076.47,257691.47,2377
PRJ-UAE-128,Dubai,"Road Marking Works at Dubai South, UAE",Machine Marking TP,Vendor A,28/10/2023,26/01/2024,25/01/2024,Completed,1141969,1295985.47,154016.47,724
PRJ-UAE-857,Sharjah,1181: Access Road For Proposed Filling Station On Plot No.7300 At Sharjah,Epoxy Floor Coating System,Vendor C,29/10/2023,06/01/2024,29/01/2024,Completed,881215,856292.5,-24922.5,263
PRJ-UAE-596,RAK,R/777/4B1- Entrances to the Jewel of the Creek Development Varition For MCC Bridge Widening Works,Hand Marking TP,Vendor F,30/10/2023,29/11/2023,09/12/2023,Completed,782113,801162.95,19049.95,2403
PRJ-UAE-271,Abu Dhabi,"Kraft Liner Paper Mill Industry at Kezad, Abu Dhabi -UAE",Hand Marking TP,Vendor G,30/10/2023,21/12/2023,11/01/2024,Completed,2078168,1977564.34,-100603.66,1236
PRJ-UAE-726,Dubai,IR180 - Emergency Landscape and Irrigation System at Dubai-UAE,Maintenance,Vendor C,30/10/2023,29/11/2023,20/12/2023,Completed,738522,703030.19,-35491.81,803
PRJ-UAE-564,Dubai,DMC 1025 DXB Emergency Proposed Speed Hump at Madinat Dubai Al Melaheyah,Cold Marking,Vendor A,02/11/2023,06/12/2023,18/12/2023,Completed,1151593,1114117,-37476,1282
PRJ-UAE-586,Ajman,OH-20-Revive Contracting Projects,Maintenance,Vendor E,02/11/2023,07/12/2023,05/12/2023,Completed,742214,749013.39,6799.39,462
PRJ-UAE-202,Al Ain,JP-55/DJ-587 Construction of Muwaileh Sewage Pumping Station and Rissing Mains,Machine Marking TP,Vendor A,02/11/2023,14/01/2024,13/01/2024,Completed,1082658,997918.89,-84739.11,287
PRJ-UAE-752,Dubai,"Road Marking & Sand Blasting Works at Latifa Hospital , Dubai-UAE",Hand Marking TP,Vendor D,02/11/2023,01/12/2023,11/12/2023,Completed,736851,737627.67,776.67,1813
PRJ-UAE-250,Dubai,DP/INF/016A: SOUTH RUNWAY REHABILITATION AND ASSOCIATED WORKS,Cleaning,Vendor D,02/11/2023,27/01/2024,25/01/2024,Completed,1512857,1481833.83,-31023.17,214
PRJ-UAE-160,Ajman,Etihad Rail - ICAD IV Access Road to Allocated Land,Sand Blasting,Vendor A,03/11/2023,21/11/2023,04/12/2023,Completed,626109,748906.49,122797.49,2088
PRJ-UAE-656,Dubai,Road Marking works at Damac Lagoons-Central Hub-Dubai-UAE,Maintenance,Vendor E,03/11/2023,29/01/2024,28/01/2024,Completed,1419328,1334611.41,-84716.59,1470
PRJ-UAE-624,Al Ain,"Design, construction and completion of Buildings in Al Qattara, Al Ain, UAE",Epoxy Floor Coating System,Vendor D,03/11/2023,30/01/2024,14/02/2024,Completed,1031751,1037235.01,5484.01,2444
PRJ-UAE-503,RAK,R1029 ACCESS  ROAD AT POLICE STATION IN INDUSTRIAL AREA 11,Cold Marking,Vendor A,03/11/2023,26/12/2023,12/01/2024,Completed,501219,463666.81,-37552.19,2269
PRJ-UAE-563,Abu Dhabi,"Emirates Diplomatic Academy, Abu Dhabi",Hand Marking TP,Vendor C,04/11/2023,28/01/2024,27/01/2024,Completed,1179317,1192908.28,13591.28,65
PRJ-UAE-163,Abu Dhabi,"West Yas Development - Landscaping Work, West Yas Island - Abu Dhabi",Premarking,Vendor E,04/11/2023,25/12/2023,18/01/2024,Completed,957720,1171994.01,214274.01,1787
PRJ-UAE-301,Sharjah,R1726-Rail & Jogging Track Hanging Garden - Kalba,Cold Marking,Vendor G,04/11/2023,25/12/2023,09/01/2024,Completed,1350775,1283940.61,-66834.39,1741
PRJ-UAE-123,Sharjah,Road Marking at Sharjah Skyway City,Hand Marking TP,Vendor C,05/11/2023,01/01/2024,29/12/2023,Completed,879040,894994.55,15954.55,1897
PRJ-UAE-594,Al Ain,"201C22008 Dubai Lab Fit Out Main Contractor, University Contract Reference: SC10952/22",Premarking,Vendor E,05/11/2023,24/01/2024,08/02/2024,Completed,1416397,1408066.75,-8330.25,2046
PRJ-UAE-264,Al Ain,"DXB - 0625 - Maintenance of Existing Storm Water Network in DMC Industrial Distriet, Dubai - UAE",Premarking,Vendor G,06/11/2023,16/12/2023,04/01/2024,Completed,620527,611767.58,-8759.42,1571
PRJ-UAE-108,abu dhabi,Cycle Track  at Abu Dhabi,Hand Marking TP,Vendor B,06/11/2023,02/02/2024,11/02/2024,Completed,2362527,2607520.61,244993.61,2154
PRJ-UAE-684,Abu Dhabi,Abu Dhabi Stations - MBZ 3,Cleaning,Vendor E,07/11/2023,03/01/2024,09/01/2024,Completed,611478,660739.53,49261.53,1847
PRJ-UAE-151,Sharjah,Road Closure at Sharjah - Abu Shagara Under Pass,Hand Marking TP,Vendor D,07/11/2023,30/11/2023,08/12/2023,Completed,439549,446980.84,7431.84,884
PRJ-UAE-617,Dubai,"Road Marking works at Flydubai Headquarter Building Plot No:8110841 Warsan Third, Dubai, UAE",Premarking,Vendor E,08/11/2023,05/02/2024,15/02/2024,Completed,2434514,2404139.7,-30374.3,1394
PRJ-UAE-395,Sharjah,Temporary Thermoplastic work at Etihad Rail Maliha Road - Sharjah,  Epoxy Floor Coating System   ,Vendor D,08/11/2023,07/12/2023,13/12/2023,Completed,1258301,1207519.96,-50781.04,106
PRJ-UAE-772,Abu Dhabi,Miscellaneous Work Inside Abu Dhabi Island 2/2016,Machine Marking TP,Vendor A,08/11/2023,13/01/2024,02/02/2024,Completed,2148531,2068608.67,-79922.33,1426
PRJ-UAE-150,Dubai,"Construction of Al Aweer Primary Healthcare Center, Dubai",Machine Marking TP,Vendor D,09/11/2023,28/12/2023,19/01/2024,Completed,1371346,1688467.51,317121.51,2016
PRJ-UAE-511,Abu Dhabi,"Sheikh Zayed Bin Sultan Street Improvements Design & Build Construction of Intelligent Transport Systems Improvements â€“ Abu Dhabi, UAE",Premarking,Vendor G,11/11/2023,03/02/2024,30/01/2024,Completed,808009,789388.26,-18620.74,526
PRJ-UAE-189,UAQ,R1663 Improvements in The Schools Area in Muwailih Commercial,Maintenance,Vendor C,13/11/2023,19/01/2024,09/02/2024,Completed,663754,797890.61,134136.61,962
PRJ-UAE-349,Dubai,"Road Marking Works at Ranches Primary School Arabian Ranches , Dubai-UAE",Premarking,Vendor D,14/11/2023,07/02/2024,06/02/2024,Completed,1901551,2108614.64,207063.64,1356
PRJ-UAE-407,Al Ain,Emirates Steel Arkan Cycle Track Painting,Premarking,Vendor G,14/11/2023,30/01/2024,10/02/2024,Completed,1109697,1078210.56,-31486.44,2454
PRJ-UAE-303,Dubai,Dubai Opera District- Phase 3 Tunnels and UGCP Modification.,Maintenance,Vendor D,14/11/2023,26/01/2024,22/01/2024,Completed,648641,763606.79,114965.79,1345
PRJ-UAE-579,Abu Dhabi,"Masjid Parking at Al Reef,Abu Dhabi",Machine Marking TP,Vendor D,16/11/2023,10/01/2024,08/01/2024,Completed,1283670,1597634.62,313964.62,381
PRJ-UAE-495,Dubai,Design and Construction of Access Road and related Street Lighting Works for Plot WJ-5A at Dubai South,Cold Marking,Vendor G,16/11/2023,19/12/2023,04/01/2024,Completed,2373974,3839962.49,1465988.49,1682
PRJ-UAE-711,Dubai,Electric vehicle charging station - Dubai,Hand Marking TP,Vendor C,16/11/2023,23/01/2024,23/01/2024,Completed,548637,560499.23,11862.23,803
PRJ-UAE-133,Sharjah,Al Sajaa Industrial Village (ASIV) Road Access DJ-614,Premarking,Vendor G,17/11/2023,13/02/2024,07/03/2024,Completed,1412234,1356480.27,-55753.73,2109
PRJ-UAE-839,Abu Dhabi,"Musafar Area Road,Abu Dhabi",Cold Marking,Vendor D,18/11/2023,25/01/2024,14/02/2024,Completed,1457975,1404838.17,-53136.83,2349
PRJ-UAE-377,Sharjah,Modifying the route of Wadi Al Helou Road - Sharjah,Maintenance,Vendor B,18/11/2023,23/12/2023,01/01/2024,Completed,888808,1046274.2,157466.2,2005
PRJ-UAE-556,Abu Dhabi,Sand Blasting at Abu Dhabi,Machine Marking TP,Vendor B,20/11/2023,09/01/2024,05/01/2024,Completed,943583,911130.83,-32452.17,655
PRJ-UAE-895,Abu Dhabi,Bus Stop Marking - Saadiyath - Abu Dhabi,Sand Blasting,Vendor A,20/11/2023,24/12/2023,23/12/2023,Completed,1361340,1504125.67,142785.67,547
PRJ-UAE-728,Dubai,Dubai International Airport EXpansion (Phase-111)-DP/INF/016B/South Runway Rehabilitation and Associated Works,Hand Marking TP,Vendor B,21/11/2023,15/01/2024,03/02/2024,Completed,824508,766539.58,-57968.42,
PRJ-UAE-819,Sharjah,: Contract No. 302-181 Construction of Sharjah Central Route Stormwater Drainage System (Package 2),Sand Blasting,Vendor B,21/11/2023,12/12/2023,17/12/2023,Completed,1468209,1387901.11,-80307.89,908
PRJ-UAE-691,Fujairah,AEJEA -M&I-2018-030-JAFZA INFRASTRUCTURE ENHANCEMENT WORKS AT JEBAL ALI,Machine Marking TP,Vendor A,22/11/2023,19/01/2024,18/01/2024,Completed,742217,792543.25,50326.25,1816
PRJ-UAE-607,Ajman,ADNOC SERVICE STATIONS,Cleaning,Vendor D,23/11/2023,08/02/2024,07/02/2024,Completed,460306,452597.92,-7708.08,1435
PRJ-UAE-363,Sharjah,Road Marking at Masjid Parking at Kalba,Machine Marking TP,Vendor F,23/11/2023,30/12/2023,19/01/2024,Completed,1457439,1370725.11,-86713.89,695
PRJ-UAE-850,Abu Dhabi,Plantwide Road Marking  at Tawela  Abu Dhabi,Maintenance,Vendor A,23/11/2023,31/01/2024,29/01/2024,Completed,569783,528855.36,-40927.64,1410
PRJ-UAE-396,RAK,RWSO129 - Internal Roads in Al Akamiaya,Machine Marking TP,Vendor C,25/11/2023,27/01/2024,24/01/2024,Completed,242414,261320.83,18906.83,919
PRJ-UAE-694,Abu Dhabi,Louvre - Abu Dhabi,Maintenance,Vendor C,25/11/2023,18/12/2023,23/12/2023,Completed,1027628,1115112.43,87484.43,2616
PRJ-UAE-752,Ajman,SH005 Etihad Rail Network - Junction I,Premarking,Vendor E,25/11/2023,18/12/2023,16/12/2023,Completed,609996,623018.71,13022.71,89
PRJ-UAE-854,Al Ain,Operation & Maintenance of Road at Al Furjan / Discovery Garden,Hand Marking TP,Vendor D,25/11/2023,15/12/2023,13/12/2023,Completed,405578,376128.4,-29449.6,1431
PRJ-UAE-710,Abu Dhabi,"Al Jareen Street, Abu Dhabi, NDRC 6",  Cold Marking   ,Vendor E,25/11/2023,21/02/2024,14/03/2024,Completed,1920893,2312813.9,391920.9,2580
PRJ-UAE-474,Dubai,Second Runway At Amia (Al Maktoum International Airport) Dubai-UAE,Epoxy Floor Coating System,Vendor D,25/11/2023,22/12/2023,20/12/2023,Completed,1659498,1616644.39,-42853.61,2578
PRJ-UAE-871,Abu Dhabi,"Proposed Industrial Facility for Sea Breeze on Plot-125, Sector- KHIA8 Kizad, Abu Dhabi, U.A.E.",Cleaning,Vendor D,26/11/2023,03/02/2024,03/02/2024,Completed,736606,724603.5,-12002.5,388
PRJ-UAE-667,Sharjah,R1355/1 - Internal Roads In Al Rahmaniya Suburb (Package 1) - Sharjah,Machine Marking TP,Vendor F,26/11/2023,04/02/2024,20/02/2024,Completed,678148,697271.49,19123.49,1854
PRJ-UAE-745,Abu Dhabi,Design and Construction of 67 Parks and Playgrounds in Various Areas in the City of Abu Dhabi,Cold Marking,Vendor F,26/11/2023,19/12/2023,30/12/2023,Completed,677792,808067.81,130275.81,1425
PRJ-UAE-549,RAK,"MOI Ras Al Khaimah Car Park, Ras Al Khaimah",Premarking,Vendor A,26/11/2023,23/01/2024,21/01/2024,Completed,174181,170314.77,-3866.23,694
PRJ-UAE-848,Abu Dhabi,"J1717E Zayed Military City at Shahama, Abu Dhabi",Cold Marking,Vendor G,28/11/2023,01/01/2024,30/12/2023,Completed,1137795,1380172.74,242377.74,714
PRJ-UAE-377,Sharjah,Modifying the route of Wadi Al Helou Road - Sharjah,Maintenance,Vendor B,28/11/2023,17/12/2023,05/01/2024,Completed,1283474,1288453.31,4979.31,
PRJ-UAE-691,Abu Dhabi,Parking Line at Louvre - Abu Dhabi,Cleaning,Vendor D,29/11/2023,18/01/2024,22/01/2024,Completed,1429901,1742746.55,312845.55,2756
PRJ-UAE-395,UAQ,EM841- R1015/7A Various Improvements & Implementation of Quick Wins â€“ Deira,Premarking,Vendor E,29/11/2023,07/02/2024,06/02/2024,Completed,234488,269205.2,34717.2,244
PRJ-UAE-343,RAK,P171 - Al Rawabi - Kizad Project,Cleaning,Vendor E,29/11/2023,02/02/2024,13/02/2024,Completed,396502,493084.1,96582.1,2433
PRJ-UAE-488,Dubai,P2008FZ Canopies for Light and Heavy Vehicle Gates In Jafza South,Cold Marking,Vendor B,01/12/2023,28/12/2023,27/12/2023,Completed,1018428,1254958.58,236530.58,876
PRJ-UAE-643,Sharjah,R1581 Internal Roads For Al Hassiah Dhaid Sharjah,  Premarking   ,Vendor C,01/12/2023,28/12/2023,12/01/2024,Completed,1164475,1140957.89,-23517.11,1894
PRJ-UAE-564,Fujairah,Parking Numbering at MOI Fujairah,Maintenance,Vendor F,01/12/2023,20/02/2024,20/02/2024,Completed,725203,757730.56,32527.56,1132
PRJ-UAE-131,Sharjah,Road Marking Works at Sharjah,Cold Marking,Vendor D,02/12/2023,20/01/2024,06/02/2024,Completed,1319061,1358552.32,39491.32,1978
PRJ-UAE-114,Al Ain,"Road Marking works at K9 Dogs Training Facility, Abu Dhabi - UAE",Sand Blasting,Vendor B,04/12/2023,11/01/2024,11/01/2024,Completed,1195743,1146465.12,-49277.88,
PRJ-UAE-587,Dubai,Road Marking Works at Petro Drive WareHouse in Dubai Maritime City-Dubai-UAE,Maintenance,Vendor E,04/12/2023,31/01/2024,19/02/2024,Completed,2125649,2161811.01,36162.01,2586
PRJ-UAE-553,Sharjah,Shoumous Residential Complex at Al Beleda Sharjah(DJ-497),Sand Blasting,Vendor C,05/12/2023,06/02/2024,02/02/2024,Completed,628754,635671.94,6917.94,635
PRJ-UAE-204,Dubai,Al Minhad Airbase - Dubai UAE,Maintenance,Vendor C,06/12/2023,30/01/2024,30/01/2024,Completed,1612928,1610102.54,-2825.46,360
PRJ-UAE-597,Abu Dhabi,Abu Dhabi Data Center No.07 (AUH07) External Works - Kizad,Cold Marking,Vendor A,06/12/2023,08/02/2024,01/03/2024,Completed,1467435,1465432.33,-2002.67,1817
PRJ-UAE-647,UAQ,CICPA-224,Machine Marking TP,Vendor D,08/12/2023,27/02/2024,26/02/2024,Completed,941021,1026091.79,85070.79,1101
PRJ-UAE-721,Sharjah,Kalba Outfall Phase 3,Cleaning,Vendor G,09/12/2023,14/02/2024,19/02/2024,Completed,650005,640890.5,-9114.5,2100
PRJ-UAE-518,Dubai,AL WASL CLUB DUBAI,Maintenance,Vendor B,10/12/2023,29/12/2023,06/01/2024,Completed,2259654,2288306.23,28652.23,344
PRJ-UAE-176,Sharjah,Contract R1499 - Additional Road in Qadisiya Area in Khorfakkan,Maintenance,Vendor D,11/12/2023,24/02/2024,23/02/2024,Completed,309595,354363.87,44768.87,2120
PRJ-UAE-674,Abu Dhabi,"J756 Public Realm &Landscape Construction works for Package 1-Cultural District, Abu Dhabi,UAE",Maintenance,Vendor E,11/12/2023,23/02/2024,10/03/2024,Completed,2472808,2537873.46,65065.46,1967
PRJ-UAE-331,Dubai,Mockup at Dubai Airport,Maintenance,Vendor B,11/12/2023,05/02/2024,27/02/2024,Completed,2415400,2598592.24,183192.24,2258
PRJ-UAE-257,Al Ain,P10154_5 Maint of Bridge & Cont Road Assets - C134 Al Nakfa Bridge,Machine Marking TP,Vendor A,11/12/2023,10/01/2024,04/02/2024,Completed,1395245,1350193.7,-45051.3,2386
PRJ-UAE-850,Abu Dhabi,Plantwide Road Marking  at Tawela  Abu Dhabi,Hand Marking TP,Vendor G,11/12/2023,08/03/2024,14/03/2024,Completed,1614672,1588645.12,-26026.88,1669
PRJ-UAE-720,Al Ain,CMW-18027-C001 Al Ain,Machine Marking TP,Vendor F,11/12/2023,25/02/2024,22/02/2024,Completed,766917,955306.59,188389.59,2155
PRJ-UAE-233,Sharjah,E88 Road Sharjah - Al Dhaid Masafi (Phase 3 - from Interchange 7 to Al Dhaid,Premarking,Vendor G,12/12/2023,29/02/2024,25/02/2024,Completed,650863,772154.97,121291.97,640
PRJ-UAE-810,Abu Dhabi,"C042 - CICPA Car Parking at Ghayathy City, Abu Dhabi",Premarking,Vendor C,12/12/2023,07/02/2024,01/03/2024,Completed,1872993,1917127.32,44134.32,2731
PRJ-UAE-415,Abu Dhabi,Management & Treatment of Medical and Hazardous Wastes in Abu Dhabi & Dhafra Area,Hand Marking TP,Vendor C,13/12/2023,28/12/2023,09/01/2024,Completed,1145540,1149429.65,3889.65,1199
PRJ-UAE-369,Dubai,1124 - Improvement of Saih Al Dahal Street from Saih Al Salam to MBR Solar Park - Dubai.,Machine Marking TP,Vendor G,13/12/2023,18/01/2024,15/01/2024,Completed,2003456,2141519.45,138063.45,2237
PRJ-UAE-801,Sharjah,"RWS0143 - Exension of Exisitng Road in Agricultural Area of Al Fawu- Al Madam, Sharjah",Epoxy Floor Coating System,Vendor A,13/12/2023,25/01/2024,31/01/2024,Completed,685601,707586.12,21985.12,2172
PRJ-UAE-702,Dubai,DUBAI INVESTMENT PARK,Premarking,Vendor B,13/12/2023,24/01/2024,23/01/2024,Completed,2189014,2650285.83,461271.83,748
PRJ-UAE-131,Ajman,KP0139-Provision of Road Marking Works (Opera District - Area 10),Cold Marking,Vendor B,14/12/2023,12/01/2024,01/02/2024,Completed,901886,879719.68,-22166.32,300
PRJ-UAE-227,Dubai,"Road marking at Bab Al Shams,Hotel - Al Qudra, Dubai",Hand Marking TP,Vendor G,14/12/2023,11/03/2024,07/03/2024,Completed,1101539,1114963.65,13424.65,485
PRJ-UAE-751,Ajman,INTERNATIONAL CITY,Premarking,Vendor G,17/12/2023,06/01/2024,05/01/2024,Completed,317215,314202.27,-3012.73,405
PRJ-UAE-399,Dubai,"Sand Blasting & Road Marking Works at Port Rashid , Dubai-UAE",Maintenance,Vendor A,18/12/2023,02/03/2024,11/03/2024,Completed,1200700,1228986.53,28286.53,1812
PRJ-UAE-423,Abu Dhabi,"Burjeel Medical City- Road Marking Works, MBZ, Abu Dhabi-UAE",Epoxy Floor Coating System,Vendor E,18/12/2023,16/02/2024,10/03/2024,Completed,1437049,1410806.14,-26242.86,1784
PRJ-UAE-191,Dubai,"Road Marking Works at Galadari Motor Driving Centre , Al Qusais -Dubai-UAE",Premarking,Vendor E,19/12/2023,18/03/2024,08/04/2024,Completed,1784429,1830923.51,46494.51,2547
PRJ-UAE-871,Abu Dhabi,Infront of Hamad Al Ameri Building - Abu Dhabi,Cleaning,Vendor G,19/12/2023,24/02/2024,02/03/2024,Completed,2250520,2262161.54,11641.54,1398
PRJ-UAE-803,Ajman,Etihad Rail Package 2F2 Additional Asphalt Work at GCCIA Road - Ghwfifat,Machine Marking TP,Vendor E,20/12/2023,20/01/2024,12/02/2024,Completed,883214,864236.11,-18977.89,952
PRJ-UAE-445,Al Ain,"P156A Design & Build Main Construction works for Al Reeman Affordable Living Plot 86 &n128 Phase 2, UAE",Cold Marking,Vendor B,20/12/2023,02/02/2024,02/02/2024,Completed,305915,288087.51,-17827.49,819
PRJ-UAE-463,Sharjah,"Parking Marking Works at Al hamriyah Mosque , Sharjah-UAE",Premarking,Vendor A,21/12/2023,19/02/2024,16/02/2024,Completed,788137,904912.19,116775.19,693
PRJ-UAE-436,Abu Dhabi,Construction of two Service station (al hulaifat and Entrance al Fujairah From shock Khalifa Road),Cleaning,Vendor A,21/12/2023,09/02/2024,24/02/2024,Completed,1623524,1657594.26,34070.26,1214
PRJ-UAE-728,Dubai,Road Marking at Burj Al Arab,Machine Marking TP,Vendor A,21/12/2023,16/03/2024,05/04/2024,Completed,2242300,2667255.17,424955.17,1748
PRJ-UAE-391,Sharjah,DJ 485 TRUCK ROAD R922 AT DHAID,Cleaning,Vendor G,22/12/2023,15/02/2024,05/03/2024,Completed,1020382,1158165.81,137783.81,2073
PRJ-UAE-586,Fujairah,Road markings in NMDC Energy,Cleaning,Vendor B,22/12/2023,01/02/2024,17/02/2024,Completed,377957,385152.91,7195.91,928
PRJ-UAE-298,Sharjah,Construction of Juwaizaa Filling Station in Sharjah,Maintenance,Vendor C,23/12/2023,02/03/2024,27/02/2024,Completed,324878,302367.23,-22510.77,1222
PRJ-UAE-866,Abu Dhabi,Abu Dhabi Corniche - Al Bahar Road Marking,Cold Marking,Vendor G,23/12/2023,21/02/2024,04/03/2024,Completed,2109561,2139106.28,29545.28,2299
PRJ-UAE-544,Abu Dhabi,CONSTRUCTION OF TAWAZUN SERVICE STATION,Machine Marking TP,Vendor D,23/12/2023,13/01/2024,24/01/2024,Completed,1660199,1660787.4,588.4,1812
PRJ-UAE-739,Dubai,Road Marking & Sand Blasting Works at Al Tawar Dubai,Machine Marking TP,Vendor G,24/12/2023,12/03/2024,18/03/2024,Completed,2415721,2420846.02,5125.02,1156
PRJ-UAE-374,Abu Dhabi,Ruwais Distribution Center (RBC) Plot No.P83,Cold Marking,Vendor E,26/12/2023,13/02/2024,11/02/2024,Completed,1340733,1409555.08,68822.08,1938
PRJ-UAE-600,Dubai,R1126 - Implementation of Al Nakhil Tunnel on Dubai - Hatta Road - UAE,Epoxy Floor Coating System,Vendor D,27/12/2023,22/02/2024,15/03/2024,Completed,1534211,1450509.8,-83701.2,972
PRJ-UAE-630,Fujairah,Road Marking Works at DSO,Premarking,Vendor E,28/12/2023,30/01/2024,19/02/2024,Completed,324914,342642.3,17728.3,2063
PRJ-UAE-772,Abu Dhabi,Miscellaneous Work Inside Abu Dhabi Island 2/2016,Maintenance,Vendor E,30/12/2023,13/03/2024,27/03/2024,Completed,1101400,1164370,62970,1228
PRJ-UAE-410,Ajman,"Design & Build - Pulse Beachfront Villas (6A,6B,6C), UAE",Cleaning,Vendor A,31/12/2023,27/02/2024,05/03/2024,Completed,426556,528316.62,101760.62,2263
PRJ-UAE-365,RAK,DJ-527  Al Abbar Area/ Al Samnan Area,  Machine Marking TP   ,Vendor C,31/12/2023,28/03/2024,26/03/2024,Completed,373124,439317.8,66193.8,2160
PRJ-UAE-763,Dubai,R-881/2A2-1 Comprehensive Improvements of Parallel Roads,Cleaning,Vendor C,31/12/2023,23/03/2024,20/03/2024,Completed,,1320425.35,-105259.65,368
PRJ-UAE-163,Abu Dhabi,"West Yas Development - Landscaping Work, West Yas Island - Abu Dhabi",Sand Blasting,Vendor D,01/01/2024,25/01/2024,17/02/2024,Completed,715199,665602.94,-49596.06,2286
PRJ-UAE-404,UAQ,I055 - Al Hudayriyat Island (West) Infrastructure Phase 1,Machine Marking TP,Vendor D,02/01/2024,23/01/2024,22/01/2024,Completed,404608,410705.43,6097.43,1449
PRJ-UAE-834,Abu Dhabi,Souq Al Mina Meat and dates - Abu Dhabi,Premarking,Vendor C,03/01/2024,12/03/2024,02/04/2024,Completed,1684199,1651747.09,-32451.91,1537
PRJ-UAE-769,Abu Dhabi,"Automotive Precision Technology at Kizad , Abu Dhabi-UAE",Cleaning,Vendor E,04/01/2024,26/03/2024,24/03/2024,Completed,1524591,1528990.82,4399.82,301
PRJ-UAE-462,Dubai,Burj Al Arab-Tourist Experience Activation for EXPO 2020,Sand Blasting,Vendor G,04/01/2024,29/02/2024,19/03/2024,Completed,1319423,1315272.55,-4150.45,2442
PRJ-UAE-338,Ajman,HATTA,  Premarking   ,Vendor F,04/01/2024,06/02/2024,02/02/2024,Completed,371756,360270.52,-11485.48,1776
PRJ-UAE-553,Sharjah,Shoumous Residential Complex at Al Beleda Sharjah(DJ-497),Maintenance,Vendor D,05/01/2024,26/01/2024,25/01/2024,Completed,968694,1001600.75,32906.75,2636
PRJ-UAE-581,Dubai,KHAZNA DATA CENTER AT DUBAI DESIGN DISTRICT,Premarking,Vendor E,05/01/2024,22/01/2024,16/02/2024,Completed,1349664,1389109.23,39445.23,1699
PRJ-UAE-837,Sharjah,Road Marking For Khorfakkan,Premarking,Vendor A,06/01/2024,03/03/2024,21/03/2024,Completed,1117875,1212827.95,94952.95,556
PRJ-UAE-241,Abu Dhabi,Fatima Academy - Abu Dhabi,Premarking,Vendor F,09/01/2024,22/02/2024,02/03/2024,Completed,2497059,2783429.71,286370.71,1015
